substance_class	substance_source	substance_name	substance_smiles	substance_zinc_id	substance_iupac	substance_binding_site	measurement	activity_KCNQ1_uM	activity_KCNQ1_KCNE1_uM	activity_KCNQ2_uM	activity_KCNQ3_uM	activity_KCNQ2_KCNQ3_uM	activity_KCNQ4_uM	activity_KCNQ5_uM	activity_KCNQ3_KCNQ5_uM	activity_hERG_uM	activity_GABAA_uM	reference	status	comment
NA	Bozik_Mar2019	Bozik_Mar2019_473	CC(C)(C)CC(=O)NC1=NC2=C(N1C1(C)CCC1)C(=CC=C2)C#N	NA	N-(7-cyano-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_474	CC(C)(O)C1=CC(F)=C2N=C(NC(=O)CC3(C)CC3)N(C2=C1)C1(C)CCC1	NA	N-(4-fluoro-6-(2-hydroxypropan-2-yl)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2-(1-methylcyclopropyl)acetamide	NA	NA	NA	NA	NA	NA	O	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_475	CC(C)(C)CC(=O)NC1=NC2=C(N1C1CCC1)C(F)=C(C=C2)N1CC(F)(F)C1	NA	N-(1-cyclobutyl-6-(3,3-difluoroazetidin-1-yl)-7-fluoro-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_476	COC1=CC=CC2=C1N(C1CCC1)C(NC(=O)CC(C)(C)C)=N2	NA	N-(1-cyclobutyl-7-methoxy-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_477	CC(C)(C)CC(=O)NC1=NC2=C(C=C(Br)C=C2N1C1CCC1)C(F)(F)F	NA	N-(6-bromo-1-cyclobutyl-4-(trifluoromethyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_478	CC(O)(CC(=O)NC1=NC2=C(C=C(C#N)C(F)=C2)N1C1(C)CCC1)C1=CC=CC=C1F	NA	N-(6-cyano-5-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3-(2-fluorophenyl)-3-hydroxybutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_479	CC(C)(C)CC(=O)NC1=NC2=C(C=C(C=C2F)C(O)(CF)CF)N1C1CCC1	NA	N-(1-cyclobutyl-6-(1,3-difluoro-2-hydroxypropan-2-yl)-4-fluoro-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_480	CC(C)(O)C1=CC2=C(N=C(NC(=O)CC(C)(CF)CF)N2C2(C)CCC2)C(F)=C1	NA	4-fluoro-N-(4-fluoro-6-(2-hydroxypropan-2-yl)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3-(fluoromethyl)-3-methylbutanamide	NA	NA	NA	NA	NA	NA	O	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_481	CC(C)(C)CC(=O)NC1=NC2=CC=C(C(F)=C2N1C1(C)CCC1)C(C)(C)O	NA	N-(7-fluoro-6-(2-hydroxypropan-2-yl)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	O	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_482	CC(C)(C)N1C(NC(=O)CC(C)(C)C2CC2)=NC2=C1C=C(C=C2F)C#N	NA	N-(1-(tert-butyl)-6-cyano-4-fluoro-1H-benzo[d]imidazol-2-yl)-3-cyclopropyl-3-methylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_483	CC(O)(CC(=O)NC1=NC2=C(C=C(C=C2)C#N)N1CC(F)(F)F)C1=CC=CC=C1F	NA	N-(6-cyano-1-(2,2,2-trifluoroethyl)-1H-benzo[d]imidazol-2-yl)-3-(2-fluorophenyl)-3-hydroxybutanamide	NA	NA	NA	NA	NA	NA	++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_484	CC(C)(CC(=O)NC1=NC2=C(C=C(C=C2)C#N)N1C(C)(C)C(F)(F)F)C(F)(F)F	NA	N-(6-cyano-1-(1,1,1-trifluoro-2-methylpropan-2-yl)-1H-benzo[d]imidazol-2-yl)-4,4,4-trifluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	+	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_485	CN(C)C1=C(F)C2=C(C=C1)N=C(NC(=O)CC(C)(O)C1=CC=CC=C1)N2C1CCC1	NA	N-(1-cyclobutyl-6-(dimethylamino)-7-fluoro-1H-benzo[d]imidazol-2-yl)-3-hydroxy-3-phenylbutanamide	NA	NA	NA	NA	NA	NA	+++	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	https://www.surechembl.org/document/US-10851067-B2
NA	Bozik_Mar2019	Bozik_Mar2019_486	CC(C)(CC(=O)NC1=NC2=C(C=C(C=C2F)C#N)N1C1(C)CCC1)C(F)(F)F	NA	N-(6-cyano-4-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-4,4,4-trifluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_487	CC(C)(C)CC(=O)NC1=NC2=C(N1C1CCC1)C(OC(F)(F)F)=C(C=C2)C1(O)CCC1	NA	N-(1-cyclobutyl-6-(1-hydroxycyclobutyl)-7-(trifluoromethoxy)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_488	CC(C)(N1C(NC(=O)CC2CC(F)(F)C2(F)F)=NC2=C1C=C(C=C2)C#N)C(F)(F)F	NA	N-(6-cyano-1-(1,1,1-trifluoro-2-methylpropan-2-yl)-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_489	CC(C(=O)NC1=NC2=CC=C(C=C2N1C1(C)CCC1)C(C)(C)O)C1(CC1)C(F)(F)F	NA	N-(6-(2-hydroxypropan-2-yl)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2-(1-(trifluoromethyl)cyclopropyl) propanamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_490	CC(C)(C)CC(=O)NC1=NC2=C(N1C1CCC1)C(=C(C=C2)C1(O)CCC1)C(F)(F)F	NA	N-(1-cyclobutyl-6-(1-hydroxycyclobutyl)-7-(trifluoromethyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_491	CC(C)(O)C1=CC2=C(C=C1)N=C(NC(=O)CC1CC(F)(F)C1(F)F)N2C1(C)CCC1	NA	N-(6-(2-hydroxypropan-2-yl)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_492	CC(C(=O)NC1=NC2=C(C=C(C=C2)C(C)(C)O)N1C1(C)CCC1)C(C)(C)C(F)(F)F	NA	4,4,4-trifluoro-N-(6-(2-hydroxypropan-2-yl)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2,3,3-trimethylbutanamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_493	CC1(CCC1)N1C(NC(=O)CC2CC(F)(F)C2(F)F)=NC2=C1C(OC(F)(F)F)=C(C=C2)C#N	NA	N-(6-cyano-1-(1-methylcyclobutyl)-7-(trifluoromethoxy)-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_494	CC(C(=O)NC1=NC2=C(C=C(C=C2F)C#N)N1C1(C)CCC1)C1(CC1)C(F)(F)F	NA	N-(6-cyano-4-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2-(1-(trifluoromethyl)cyclopropyl)propanamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_495	CC(C)(C)CC(=O)NC1=NC2=C(C=C(C=C2F)C#N)N1C1(C)CCC1	NA	N-(6-cyano-4-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_496	CC(C)(C)N1C(NC(=O)CC2CC(F)(F)C2(F)F)=NC2=C1C(F)=C(C=C2F)C#N	NA	N-(1-(tert-butyl)-6-cyano-4,7-difluoro-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_497	CC(C(=O)NC1=NC2=C(C=C(C=C2F)C(C)(C)O)N1C1CCC1)C1(CC1)C(F)(F)F	NA	N-(1-cyclobutyl-4-fluoro-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-2-(1-(trifluoromethyl)cyclopropyl)propanamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_498	CC(C)(C)CC(=O)NC1=NC2=C(N1C1CCC1)C(OC(F)(F)F)=C(C=C2)C#N	NA	N-(6-cyano-1-cyclobutyl-7-(trifluoromethoxy)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_499	CC1(CCC1)N1C(NC(=O)CC2CC(F)(F)C2(F)F)=NC2=C1C=C(F)C(F)=C2	NA	N-(5,6-difluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_500	CC(C)(O)C1=CC2=C(N=C(NC(=O)CC3CC(F)(F)C3(F)F)N2C2(C)CCC2)C(F)=C1	NA	N-(4-fluoro-6-(2-hydroxypropan-2-yl)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_501	CC(C)(C)CC(=O)NC1=NC2=C(N1C1CCC1)C(OC(F)(F)F)=C(C=C2)C(C)(C)O	NA	N-(1-cyclobutyl-6-(2-hydroxypropan-2-yl)-7-(trifluoromethoxy)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	**	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_502	CC(C)(O)C1=CC2=C(N=C(NC(=O)C3(CC(F)F)CC3)N2C2CCC2)C(F)=C1	NA	N-(1-cyclobutyl-4-fluoro-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-1-(2,2-difluoroethyl)cyclopropane-1-carboxamide	NA	NA	NA	NA	NA	NA	*	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_503	CC(C(=O)NC1=NC2=C(C=C(C=C2F)C#N)N1C1(C)CCC1)C1(CC1)C(F)(F)F	NA	N-(6-cyano-4-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2-(1-(trifluoromethyl)cyclopropyl)propanamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_504	CC1(CCC1)N1C(NC(=O)CC2CC(F)(F)C2(F)F)=NC2=C1C(F)=C(C=C2F)C#N	NA	N-(6-cyano-4,7-difluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_505	CC(C)(O)C1=CC2=C(C=C1)N=C(NC(=O)CC1=CC=C(F)C=C1F)N2C1(C)CCC1	NA	2-(2,4-difluorophenyl)-N-(6-(2-hydroxypropan-2-yl)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_506	COC1=CC(=CC2=C1N=C(NC(=O)CC1CC(F)(F)C1(F)F)N2C(C)(C)C)C#N	NA	N-(1-(tert-butyl)-6-cyano-4-methoxy-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_507	CC(C)(C)CC(=O)NC1=NC2=C(N1C1CCC1)C(=C(C=C2)C#N)C(F)(F)F	NA	N-(6-cyano-1-cyclobutyl-7-(trifluoromethyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_508	CC(C(=O)NC1=NC2=C(C=C(C=C2F)C(C)(C)O)N1C1CCC1)C1(CC1)C(F)(F)F	NA	N-(1-cyclobutyl-4-fluoro-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-2-(1-(trifluoromethyl)cyclopropyl)propanamide	NA	NA	NA	NA	NA	NA	**	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_509	CC(C)(C)N1C(NC(=O)CC2CC(F)(F)C2(F)F)=NC2=C1C(F)=C(F)C=C2	NA	N-(1-(tert-butyl)-6,7-difluoro-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_510	COC1=CC(=CC2=C1N=C(NC(=O)C13CC(C1)CC3)N2C(C)(C)C)C#N	NA	N-(1-(tert-butyl)-6-cyano-4-methoxy-1H-benzo[d]imidazol-2-yl)bicyclo[2.1.1]hexane-1-carboxamide	NA	NA	NA	NA	NA	NA	**	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_511	CC(C)(O)C1=CC=C2N=C(NC(=O)CC34CC(C3)C4)N(C2=C1)C1(C)CCC1	NA	2-(bicyclo[1.1,1]pentan-1-yl)-N-(6-(2-hydroxypropan-2-yl)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_512	CC1(CCC1)N1C(NC(=O)CC2CC(F)(F)C2(F)F)=NC2=C1C=C(C=C2F)C#N	NA	N-(6-cyano-4-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_513	CC1(CCC1)N1C(NC(=O)CC2CC(F)(F)C2(F)F)=NC2=C1C(F)=C(F)C=C2	NA	N-(6,7-difluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_514	COC1=CC(=CC2=C1N=C(NC(=O)CC1CC(F)(F)C1(F)F)N2C(C)(C)C)C#N	NA	N-(1-(tert-butyl)-6-cyano-4-methoxy-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_515	CC(C(=O)NC1=NC2=C(C=C(C=C2F)C(C)(C)O)N1C1CCC1)C(C)(C)C(F)(F)F	NA	N-(1-cyclobutyl-4-fluoro-6-(2-hydroxypropan-2-yl)-1H-benzo[d]imidazol-2-yl)-4,4,4-trifluoro-2,3,3-trimethylbutanamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_516	CC(C)(C)CC(=O)NC1=NC2=C(N1C1CCC1)C(OC(F)(F)F)=CC=C2	NA	N-(1-cyclobutyl-7-(trifluoromethoxy)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_517	CC(C)(C)CC(=O)NC1=NC2=C(N1C1(C)CCC1)C(F)=C(C=C2F)C#N	NA	N-(6-cyano-4,7-difluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_518	CC(C)(CC(=O)NC1=NC2=C(C=C(C=C2)C#N)N1C1CCC1)C1=CC=CC=N1	NA	N-(6-cyano-1-cyclobutyl-1H-benzo[d]imidazol-2-yl)-3-methyl-3-(pyridin-2-yl)butanamide	NA	NA	NA	NA	NA	NA	**	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_519	CC(C)(O)C1=CC2=C(N=C(NC(=O)CC3CC(F)(F)C3(F)F)N2C2(C)CCC2)C(F)=C1	NA	N-(4-fluoro-6-(2-hydroxypropan-2-yl)-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_520	COC1=CC(=CC2=C1N=C(NC(=O)CC1(CC1)C(F)(F)F)N2C(C)(C)C)C#N	NA	N-(1-(tert-butyl)-6-cyano-4-methoxy-1H-benzo[d]imidazol-2-yl)-2-(1-(trifluoromethyl)cyclopropyl)acetamide	NA	NA	NA	NA	NA	NA	*	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_521	[2H]C([2H])([2H])C(C)(CC(=O)NC1=NC2=C(C=C(C=C2F)C#N)N1C1(C)CCC1)C([2H])([2H])[2H]	NA	N-(6-cyano-4-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3,3-bis(methyl-d3)butanamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_522	CC1(CCC1)N1C(NC(=O)CC2(CC2)C(F)(F)F)=NC2=C1C(F)=CC(F)=C2	NA	N-(5,7-difluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2-(1-(trifluoromethyl)cyclopropyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_523	CC1(CCC1)N1C(NC(=O)CC2CC(F)(F)C2(F)F)=NC2=C1C(F)=CC(F)=C2	NA	N-(5,7-difluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_524	CC(C)(CC(=O)NC1=NC2=C(C=CC(F)=C2)N1C1(C)CCC1)C(F)F	NA	4,4-difluoro-N-(5-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_525	CC1(CCC1)N1C(NC(=O)CC2CC(F)(F)C2(F)F)=NC2=C1C=CC(F)=C2	NA	N-(5-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_526	CC1(CCC1)N1C(NC(=O)CC2CC(F)(F)C2(F)F)=NC2=C1C=CC(F)=C2	NA	N-(5-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_527	CC1(CCC1)N1C(NC(=O)CC2(CC2)C(F)(F)F)=NC2=C1C=CC(F)=C2	NA	N-(5-fluoro-1-(1-methylcyclobutyl)-1H-benzo[d]imidazol-2-yl)-2-(1-(trifluoromethyl)cyclopropyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_528	CC(C)(C)N1C(NC(=O)CC2CC(F)(F)C2(F)F)=NC2=C1C=CC(F)=C2	NA	N-(1-(tert-butyl)-5-fluoro-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_529	CC(C)(C)N1C(NC(=O)CC2CC(F)(F)C2(F)F)=NC2=C1C=CC(F)=C2	NA	N-(1-(tert-butyl)-5-fluoro-1H-benzo[d]imidazol-2-yl)-2-(2,2,3,3-tetrafluorocyclobutyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_530	CC(C)(C)N1C(NC(=O)CC(C)(C)C(F)(F)F)=NC2=C1C(F)=CC(F)=C2	NA	N-(1-(tert-butyl)-5,7-difluoro-1H-benzo[d]imidazol-2-yl)-4,4,4-trifluoro-3,3-dimethylbutanamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
NA	Bozik_Mar2019	Bozik_Mar2019_531	CC(C)(C)N1C(NC(=O)CC2(CC2)C(F)(F)F)=NC2=C1C(F)=CC(F)=C2	NA	N-(1-(tert-butyl)-5,7-difluoro-1H-benzo[d]imidazol-2-yl)-2-(1-(trifluoromethyl)cyclopropyl)acetamide	NA	NA	NA	NA	NA	NA	***	NA	NA	NA	NA	NA	(Bozik, 2019, US-201916358642-A)	NA	NA
