reference	substance_name	receptor	cell_line	measurement	assay_params	value	units	significant	info	retigabine_site	ICA27243_site
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_12f	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	2.13	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_12g	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.36	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_12h	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.3	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_12i	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.023	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_12j	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_12k	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_12l	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_16a	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.065	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_16b	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.0038	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_21a	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_21b	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.073	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_22a	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_22b	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	>10	uM	NA	NA	0	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_22c	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	4.814	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_22d	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.0042	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_22e	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.0037	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_25a	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.026	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_25b	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	0.0113	uM	NA	NA	1	NULL
(Surur, 2019, 10.1039/C9OB00511K)	Surur_Apr2019_25c	KCNQ2/3	HEK293	FLIPR® Potassium Assay Kit	EC50	5.817	uM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	retigabine	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	536	nM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	PF-05020182	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	334	nM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	PF-05020183	KCNQ4	CHO	Two-electrode voltage clamp	EC50	625	nM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	PF-05020184	KCNQ3/5	CHO	Two-electrode voltage clamp	EC50	588	nM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	PF-05020185	KCNQ1/KCNE1	CHO	Two-electrode voltage clamp	EC50	1e+05	nM	NA	NA	0	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	Davoren_2015_2	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	334	nM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	Davoren_2015_3	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	24	nM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	Davoren_2015_4	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	50	nM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	Davoren_2015_5	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	62	nM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	Davoren_2015_6	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	64	nM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	Davoren_2015_7	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	110	nM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	Davoren_2015_8	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	164	nM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	Davoren_2015_9	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	206	nM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	Davoren_2015_10	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	358	nM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	Davoren_2015_11	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	961	nM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	Davoren_2015_12	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	1887	nM	NA	NA	0	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	Davoren_2015_13	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	9187	nM	NA	NA	0	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	Davoren_2015_14	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	40	nM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	Davoren_2015_15	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	162	nM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	Davoren_2015_16	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	304	nM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	Davoren_2015_17	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	343	nM	NA	NA	1	NULL
(Davoren, 2015, 10.1016/j.bmcl.2015.04.074)	Davoren_2015_18	KCNQ2/3	CHO	Two-electrode voltage clamp	EC50	630	nM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_1	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	69.83	% @ 10uM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_2	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	100	% @ 10uM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_3	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	110.34	% @ 10uM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_4	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	0.83	% @ 10uM	NA	NA	0	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_5	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	10.34	% @ 10uM	NA	NA	0	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_6	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	0.02	% @ 10uM	NA	NA	0	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_7	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	1.13	% @ 10uM	NA	NA	0	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_8	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	0.63	% @ 10uM	NA	NA	0	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_9	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	43.96	% @ 10uM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_10	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	-47.16	% @ 10uM	NA	NA	0	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_11	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	151.94	% @ 10uM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_12	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	149.12	% @ 10uM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_13	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	168.2	% @ 10uM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_14	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	41.2	% @ 10uM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_15	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	88.34	% @ 10uM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_16	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	29.74	% @ 10uM	NA	NA	0	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_17	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	42.64	% @ 10uM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_18	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	52.06	% @ 10uM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_19	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	88.34	% @ 10uM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_20	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	0.28	% @ 10uM	NA	NA	0	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_21	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	5.11	% @ 10uM	NA	NA	0	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_22	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	138.84	% @ 10uM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	retigabine	KCNQ2	CHO	fluorescence-based thallium influx assay	activation ratio	40.21	% @ 10uM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	retigabine	KCNQ2	CHO	patch clamp	EC50	0.35	uM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_2	KCNQ2	CHO	patch clamp	EC50	1.58	uM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_3	KCNQ2	CHO	patch clamp	EC50	0.13	uM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_11	KCNQ2	CHO	patch clamp	EC50	0.22	uM	NA	NA	1	NULL
(Yang, 2018, 10.1016/j.bmcl.2018.04.040)	Yang_2018_22	KCNQ2	CHO	patch clamp	EC50	0.33	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_15	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	0.2	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_16	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	0.16	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_8	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	0.04	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_17	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	0.08	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_18	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	0.08	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_19	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	0.02	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_20	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	0.13	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_21	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	0.25	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_22	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	0.79	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_23	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	1.3	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_24	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	0.2	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_14	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	0.3	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_25	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	0.08	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_14	KCNQ2/3	CHO	SyncroPatch patch clamp	EC50	0.1	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_19	KCNQ2/3	CHO	SyncroPatch patch clamp	EC50	0.06	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_20	KCNQ2/3	CHO	SyncroPatch patch clamp	EC50	0.2	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_24	KCNQ2/3	CHO	SyncroPatch patch clamp	EC50	0.4	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_25	KCNQ2/3	CHO	SyncroPatch patch clamp	EC50	0.05	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	ML-213	KCNQ2/3	CHO	SyncroPatch patch clamp	EC50	0.04	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	ICA-27243	KCNQ2/3	CHO	SyncroPatch patch clamp	EC50	0.46	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_14	KCNQ3/5	CHO	SyncroPatch patch clamp	EC50	0.36	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_19	KCNQ3/5	CHO	SyncroPatch patch clamp	EC50	0.08	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_20	KCNQ3/5	CHO	SyncroPatch patch clamp	EC50	0.2	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_24	KCNQ3/5	CHO	SyncroPatch patch clamp	EC50	0.4	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_25	KCNQ3/5	CHO	SyncroPatch patch clamp	EC50	0.25	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	ML-213	KCNQ3/5	CHO	SyncroPatch patch clamp	EC50	0.5	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	ICA-27243	KCNQ3/5	CHO	SyncroPatch patch clamp	EC50	>10	uM	NA	NA	0	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_14	KCNQ4	CHO	SyncroPatch patch clamp	EC50	0.1	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_19	KCNQ4	CHO	SyncroPatch patch clamp	EC50	>10	uM	NA	NA	0	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_20	KCNQ4	CHO	SyncroPatch patch clamp	EC50	0.16	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_24	KCNQ4	CHO	SyncroPatch patch clamp	EC50	4	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Seefeld_2018_25	KCNQ4	CHO	SyncroPatch patch clamp	EC50	0.02	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	ML-213	KCNQ4	CHO	SyncroPatch patch clamp	EC50	1.6	uM	NA	NA	1	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	ICA-27243	KCNQ4	CHO	SyncroPatch patch clamp	EC50	>10	uM	NA	NA	0	NULL
(Seefeld, 2018, 10.1016/j.bmcl.2018.09.036)	Retigabine	KCNQ2/3	CHO	Rb + Efflux Assay	EC50	0.32	uM	NA	NA	1	NULL
(Greene, 2017, 10.1124/jpet.117.241679)	XE-991	KCNQ2/3	CHO	whole cell patch clamp	1/2 inhibition potential	-50.7	mV	NA	NA	1	NULL
(Greene, 2017, 10.1124/jpet.117.241679)	linopirdine	KCNQ2/3	CHO	whole cell patch clamp	1/2 inhibition potential	-	mV	NA	NA	1	NULL
(Greene, 2017, 10.1124/jpet.117.241679)	XE-991	KCNQ2	CHO	whole cell patch clamp	1/2 inhibition potential	-51	mV	NA	NA	1	NULL
(Greene, 2017, 10.1124/jpet.117.241679)	linopirdine	KCNQ2	CHO	whole cell patch clamp	1/2 inhibition potential	-55.7	mV	NA	NA	1	NULL
(Yu, 2018, 10.1177/1744806918793229)	XE-991	M current	rat DRG neuron	whole cell patch clamp	current vs control	1	pA/pF	NA	NA	NA	NULL
(Tatulian, 2003, 10.1113/jphysiol.2003.039842)	retigabine	KCNQ2/3	CHO	whole cell patch clamp	Δ1/2 activation potential	-11.5	mV	NA	NA	1	NULL
(Tatulian, 2001, 10.1523/JNEUROSCI.21-15-05535.2001)	retigabine	KCNQ2/3	CHO	whole cell patch clamp	EC50	1.9	uM	NA	NA	1	NULL
(Tatulian, 2001, 10.1523/JNEUROSCI.21-15-05535.2001)	retigabine	KCNQ1	CHO	whole cell patch clamp	EC50	100	uM	NA	NA	0	NULL
(Tatulian, 2001, 10.1523/JNEUROSCI.21-15-05535.2001)	retigabine	KCNQ2	CHO	whole cell patch clamp	EC50	2.5	uM	NA	NA	1	NULL
(Tatulian, 2001, 10.1523/JNEUROSCI.21-15-05535.2001)	retigabine	KCNQ3	CHO	whole cell patch clamp	EC50	0.6	uM	NA	NA	1	NULL
(Tatulian, 2001, 10.1523/JNEUROSCI.21-15-05535.2001)	retigabine	KCNQ4	CHO	whole cell patch clamp	EC50	5.2	uM	NA	NA	1	NULL
(Redford, 2020, 10.1038/s42003-020-1089-8)	quercetin	KCNQ2	Xenopus laevis oocyte	Two-electrode voltage clamp	ΔV0.5activation	-3.4	mV	NA	NA	1	NULL
(Redford, 2020, 10.1038/s42003-020-1089-8)	quercetin	KCNQ3	Xenopus laevis oocyte	Two-electrode voltage clamp	ΔV0.5activation	-4.2	mV	NA	NA	1	NULL
(Redford, 2020, 10.1038/s42003-020-1089-8)	quercetin	KCNQ1	Xenopus laevis oocyte	Two-electrode voltage clamp	ΔV0.5activation	-20	mV	NA	NA	1	NULL
(Redford, 2020, 10.1038/s42003-020-1089-8)	rutin	KCNQ1	Xenopus laevis oocyte	Two-electrode voltage clamp	ΔV0.5activation	-	mV	NA	NA	0	NULL
(Manville, 2019, 10.1096/fj.201900485R)	(E)-2-dodecenal	KCNQ2	Xenopus laevis oocyte	Two-electrode voltage clamp	EC50	60	uM	NA	NA	1	NULL
(Manville, 2019, 10.1096/fj.201900485R)	(E)-2-dodecenal	KCNQ2/3	Xenopus laevis oocyte	Two-electrode voltage clamp	NA	60	mV	NA	NA	NA	NULL
(Manville, 2019, 10.1096/fj.201900485R)	(E)-2-dodecenal	KCNQ2-W236L/KCNQ3	Xenopus laevis oocyte	Two-electrode voltage clamp	NA	5.07	mV	NA	NA	NA	NULL
(Manville, 2019, 10.1096/fj.201900485R)	(E)-2-dodecenal	KCNQ2/KCNQ3-W265L	Xenopus laevis oocyte	Two-electrode voltage clamp	NA	270	mV	NA	NA	NA	NULL
(Manville, 2019, 10.1096/fj.201900485R)	(E)-2-dodecenal	KCNQ3	Xenopus laevis oocyte	Two-electrode voltage clamp	% change from control	-	difference from control	NA	NA	0	NULL
(Manville, 2019, 10.1096/fj.201900485R)	(E)-2-dodecenal	KCNQ1	Xenopus laevis oocyte	Two-electrode voltage clamp	% change from control	+	difference from control	NA	NA	1	NULL
(Manville, 2019, 10.1096/fj.201900485R)	(E)-2-dodecenal	KCNQ1/KCNE1	Xenopus laevis oocyte	Two-electrode voltage clamp	% change from control	+	difference from control	NA	NA	1	NULL
(Manville, 2019, 10.1096/fj.201900485R)	(E)-2-dodecenal	KCNQ1/KCNE3	Xenopus laevis oocyte	Two-electrode voltage clamp	% change from control	+	difference from control	NA	NA	1	NULL
(Manville, 2019, 10.1096/fj.201900485R)	decanal	KCNQ2/3	Xenopus laevis oocyte	Two-electrode voltage clamp	% change from control	-	NA	NA	NA	0	NULL
(Manville, 2019, 10.1096/fj.201900485R)	undecanal	KCNQ2/3	Xenopus laevis oocyte	Two-electrode voltage clamp	% change from control	-	NA	NA	NA	0	NULL
(Manville, 2019, 10.1096/fj.201900485R)	(E)-2-undecenal	KCNQ2/3	Xenopus laevis oocyte	Two-electrode voltage clamp	% change from control	-	NA	NA	NA	0	NULL
(Manville, 2019, 10.1096/fj.201900485R)	tridecanal	KCNQ2/3	Xenopus laevis oocyte	Two-electrode voltage clamp	% change from control	-	NA	NA	NA	0	NULL
(Manville, 2019, 10.1096/fj.201900485R)	phytol	KCNQ2/3	Xenopus laevis oocyte	Two-electrode voltage clamp	% change from control	-	NA	NA	NA	0	NULL
(Manville, 2019, 10.1096/fj.201900485R)	vanillic acid	KCNQ2/3	Xenopus laevis oocyte	Two-electrode voltage clamp	% change from control	-	NA	NA	NA	0	NULL
(Manville, 2019, 10.1096/fj.201900485R)	3,4-dihydroxybenzoic acid	KCNQ2/3	Xenopus laevis oocyte	Two-electrode voltage clamp	% change from control	-	NA	NA	NA	0	NULL
(Mackie, 2008, 10.1124/jpet.107.135764)	arginine vasopressin	KCNQ ensamble	MASMCs	Whole Cell Patch-Clamp Recording	NA	inhibitor	NA	NA	NA	NA	NULL
(Khammy, 2018, 10.1111/bph.14097)	4-Aminopyridine	KCNQ4	Xenopus laevis oocyte/HEK	Two-electrode voltage clamp	% change from control	+	NA	NA	NA	1	NULL
(Khammy, 2018, 10.1111/bph.14097)	4-Aminopyridine	KCNQ5	Xenopus laevis oocyte/HEK	Two-electrode voltage clamp	% change from control	-	NA	NA	NA	0	NULL
(Seebohm, 2003, 10.1124/mol.64.1.70)	L-735821	KCNQ1	Xenopus laevis oocytes	Two-electrode voltage clamp	IC50	173	nM	NA	NA	NA	NULL
(Seebohm, 2003, 10.1124/mol.64.1.70)	L-735821	KCNQ1/KCNE1	Xenopus laevis oocytes	Two-electrode voltage clamp	IC50	37	nM	NA	decent amount of mutation work showing that residue identify and L-7 blocking are not corallated	NA	NULL
(Liu, 2020, s42003-020-1104-0)	CP1	KCNQ1	Xenopus laevis oocytes	Two-electrode voltage clamp	EC50	8.73	uM	NA	NA	NA	NULL
(SHANGHAI ZHIMENG BIOPHARMA INC, 2020, WO-2020238917-A1)	ztz240	KCNQ3	NA	NA	EC50	8.23	uM	NA	NA	NA	NULL
(SHANGHAI ZHIMENG BIOPHARMA INC, 2020, WO-2020238917-A1)	szbi_Dec2020_A1	KCNQ3	NA	NA	EC50	0.083	uM	NA	NA	NA	NULL
(SHANGHAI ZHIMENG BIOPHARMA INC, 2020, WO-2020238917-A1)	szbi_Dec2020_A2	KCNQ3	NA	NA	EC50	0.037	uM	NA	NA	NA	NULL
(SHANGHAI ZHIMENG BIOPHARMA INC, 2020, WO-2020238917-A1)	szbi_Dec2020_A3	KCNQ3	NA	NA	EC50	0.271	uM	NA	NA	NA	NULL
(SHANGHAI ZHIMENG BIOPHARMA INC, 2020, WO-2020238917-A1)	szbi_Dec2020_A4	KCNQ3	NA	NA	EC50	0.165	uM	NA	NA	NA	NULL
(SHANGHAI ZHIMENG BIOPHARMA INC, 2020, WO-2020238917-A1)	szbi_Dec2020_A5	KCNQ3	NA	NA	EC50	0.133	uM	NA	NA	NA	NULL
(SHANGHAI ZHIMENG BIOPHARMA INC, 2020, WO-2020238917-A1)	szbi_Dec2020_A6	KCNQ3	NA	NA	EC50	0.021	uM	NA	NA	NA	NULL
(SHANGHAI ZHIMENG BIOPHARMA INC, 2020, WO-2020238917-A1)	szbi_Dec2020_A7	KCNQ3	NA	NA	EC50	0.016	uM	NA	NA	NA	NULL
(SHANGHAI ZHIMENG BIOPHARMA INC, 2020, WO-2020238917-A1)	szbi_Dec2020_A8	KCNQ3	NA	NA	EC50	0.048	uM	NA	NA	NA	NULL
(Peretz, 2020, US-20200308102-A1)	Peretz_Oct2020_NH29	KCNQ2/3	NA	NA	EC50	14	uM	NA	NA	NA	NULL
(Peretz, 2020, US-20200308102-A1)	Peretz_Oct2020_NH34	KCNQ2/3	NA	NA	EC50	17.5	uM	NA	NA	NA	NULL
(Peretz, 2020, US-20200308102-A1)	Peretz_Oct2020_NH43	KCNQ2/3	NA	NA	EC50	0.6	uM	NA	NA	NA	NULL
(Peretz, 2020, US-20200308102-A1)	Peretz_Oct2020_NH66	KCNQ2/3	NA	NA	EC50	1	uM	NA	NA	NA	NULL
(Peretz, 2020, US-20200308102-A1)	Peretz_Oct2020_NH82	KCNQ2/3	NA	NA	EC50	0.5	uM	NA	NA	NA	NULL
(Peretz, 2020, US-20200308102-A1)	Peretz_Oct2020_NH83	KCNQ2/3	NA	NA	EC50	0.6	uM	NA	NA	NA	NULL
